Title,col,Price,Field2_links
Empress of Gold,26 apr 2020,"
                        0,79€                    ",https://store.steampowered.com/app/705920/Empress_of_Gold/?snr=1_7_7_230_150_824
Minako,6 jun 2018,"
                        0,79€                    ",https://store.steampowered.com/app/861010/Minako/?snr=1_7_7_230_150_824
The Man in the Cape: Special Edition,17 okt 2017,"
                        0,79€                    ",https://store.steampowered.com/app/706480/The_Man_in_the_Cape_Special_Edition/?snr=1_7_7_230_150_824
Black Circle,1 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/824430/Black_Circle/?snr=1_7_7_230_150_824
Nothing to God,12 mrt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/803520/Nothing_to_God/?snr=1_7_7_230_150_824
Building Block Heroes: Rush Edition,16 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/857210/Building_Block_Heroes_Rush_Edition/?snr=1_7_7_230_150_824
SPACE BLASTER 8 BIT,16 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/857110/SPACE_BLASTER_8_BIT/?snr=1_7_7_230_150_824
Simplefield,1 aug 2017,"
                        0,79€                    ",https://store.steampowered.com/app/661180/Simplefield/?snr=1_7_7_230_150_824
FantasyDynasty: Le château DERETIC,30 apr 2018,"
                        0,79€                    ",https://store.steampowered.com/app/842070/FantasyDynasty_Le_chteau_DERETIC/?snr=1_7_7_230_150_824
Abraxas Interactive's PUSH,24 mrt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/661100/Abraxas_Interactives_PUSH/?snr=1_7_7_230_150_824
Cubelz,27 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/859720/Cubelz/?snr=1_7_7_230_150_824
Sky Conqueror,4 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/848270/Sky_Conqueror/?snr=1_7_7_230_150_824
BoidWatch,1 sep 2017,"
                        0,79€                    ",https://store.steampowered.com/app/688050/BoidWatch/?snr=1_7_7_230_150_824
Juke,9 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/665780/Juke/?snr=1_7_7_230_150_824
Space Wrangler,29 sep 2017,"
                        0,79€                    ",https://store.steampowered.com/app/697490/Space_Wrangler/?snr=1_7_7_230_150_824
Six-ear Macaque,14 okt 2017,"
                        0,79€                    ",https://store.steampowered.com/app/669000/Sixear_Macaque/?snr=1_7_7_230_150_824
Space Armor 2,24 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/853760/Space_Armor_2/?snr=1_7_7_230_150_824
CubicPanic,4 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/805470/CubicPanic/?snr=1_7_7_230_150_824
SQUARE BOX,17 jul 2017,"
                        0,79€                    ",https://store.steampowered.com/app/665410/SQUARE_BOX/?snr=1_7_7_230_150_824
"3, 2, 1, SURVIVE !",2 jun 2018,"
                        0,79€                    ",https://store.steampowered.com/app/864190/3_2_1_SURVIVE/?snr=1_7_7_230_150_824
D.F.R.: The Light VR,14 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/852760/DFR_The_Light_VR/?snr=1_7_7_230_150_824
Life Lessons,11 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/799590/Life_Lessons/?snr=1_7_7_230_150_824
Space Drop,25 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/848750/Space_Drop/?snr=1_7_7_230_150_824
Dark Wish,5 jan 2019,"
                        0,79€                    ",https://store.steampowered.com/app/762630/Dark_Wish/?snr=1_7_7_230_150_824
Green General,21 jan 2019,"
                        0,79€                    ",https://store.steampowered.com/app/838370/Green_General/?snr=1_7_7_230_150_824
Hidden Life,16 mrt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/801410/Hidden_Life/?snr=1_7_7_230_150_824
Duck's Inferno,5 nov 2018,"
                        0,79€                    ",https://store.steampowered.com/app/930290/Ducks_Inferno/?snr=1_7_7_230_150_824
Super Dango,19 jan 2021,"
                        2,39€                    ",https://store.steampowered.com/app/1395890/Super_Dango/?snr=1_7_7_230_150_824
0Gravity,27 jul 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1101290/0Gravity/?snr=1_7_7_230_150_824
Triangle Mania,17 mei 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1062390/Triangle_Mania/?snr=1_7_7_230_150_824
Dead Noir the Heart,20 okt 2017,"
                        1,59€                    ",https://store.steampowered.com/app/718920/Dead_Noir_the_Heart/?snr=1_7_7_230_150_824
Play Cube with Uncle Billy,24 feb 2018,"
                        0,99€                    ",https://store.steampowered.com/app/769590/Play_Cube_with_Uncle_Billy/?snr=1_7_7_230_150_824
Super Chain Crusher Horizon,sep 2014,"
                        14,99€                    ",https://store.steampowered.com/app/262920/Super_Chain_Crusher_Horizon/?snr=1_7_7_230_150_824
Wire Flying Maid 2,9 jun 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1332250/Wire_Flying_Maid_2/?snr=1_7_7_230_150_824
Swingy Sword,26 mrt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/815730/Swingy_Sword/?snr=1_7_7_230_150_824
Wire Flying Maid 2,9 jun 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1332250/Wire_Flying_Maid_2/?snr=1_7_7_230_150_825
Swingy Sword,26 mrt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/815730/Swingy_Sword/?snr=1_7_7_230_150_825
Total Ski Jump,10 sep 2019,"
                        1,59€                    ",https://store.steampowered.com/app/1137810/Total_Ski_Jump/?snr=1_7_7_230_150_825
Player Power,14 mei 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1142730/Player_Power/?snr=1_7_7_230_150_825
Wizard Street,12 jun 2018,"
                        0,79€                    ",https://store.steampowered.com/app/872330/Wizard_Street/?snr=1_7_7_230_150_825
Paladin's Lance,1 jan 2021,"
                        2,39€                    ",https://store.steampowered.com/app/1501540/Paladins_Lance/?snr=1_7_7_230_150_825
Counter Terrorism - Minesweeper,14 okt 2019,"
                        2,39€                    ",https://store.steampowered.com/app/1154560/Counter_Terrorism__Minesweeper/?snr=1_7_7_230_150_825
Hokan: Monster Slayer,26 jul 2018,"
                        0,79€                    ",https://store.steampowered.com/app/856770/Hokan_Monster_Slayer/?snr=1_7_7_230_150_825
Zombow,28 mrt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/823650/Zombow/?snr=1_7_7_230_150_825
Alien Terminal,17 dec 2019,"
                        Gratis                    ",https://store.steampowered.com/app/1200280/Alien_Terminal/?snr=1_7_7_230_150_825
Not So Heart,11 jul 2019,"
                        3,99€                    ",https://store.steampowered.com/app/1073620/Not_So_Heart/?snr=1_7_7_230_150_825
Chase,24 jan 2020,"
                        3,99€                    ",https://store.steampowered.com/app/1218460/Chase/?snr=1_7_7_230_150_825
Kabitis 2: Fire Sword,9 sep 2019,"
                        2,39€                    ",https://store.steampowered.com/app/1018700/Kabitis_2_Fire_Sword/?snr=1_7_7_230_150_825
Judgement,16 sep 2015,"
                        4,99€                    ",https://store.steampowered.com/app/383780/Judgement/?snr=1_7_7_230_150_825
Lost Summoner Kitty,5 jan 2018,"
                        4,99€                    ",https://store.steampowered.com/app/761140/Lost_Summoner_Kitty/?snr=1_7_7_230_150_825
Endless Wave,9 nov 2017,"
                        0,78€                    ",https://store.steampowered.com/app/715100/Endless_Wave/?snr=1_7_7_230_150_825
Hei,4 apr 2019,"
                        3,99€                    ",https://store.steampowered.com/app/1026940/Hei/?snr=1_7_7_230_150_825
W4RR-i/o-RS: Descent,20 feb 2019,"
                        3,99€                    ",https://store.steampowered.com/app/1016010/W4RRioRS_Descent/?snr=1_7_7_230_150_825
Bookers: Underground Chapter,28 jun 2018,"
                        0,79€                    ",https://store.steampowered.com/app/875840/Bookers_Underground_Chapter/?snr=1_7_7_230_150_825
Knife Only,18 okt 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1053720/Knife_Only/?snr=1_7_7_230_150_825
Cold Silence,30 mei 2019,"
                        3,99€                    ",https://store.steampowered.com/app/1003830/Cold_Silence/?snr=1_7_7_230_150_825
Wolf or Boy,23 mei 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1030330/Wolf_or_Boy/?snr=1_7_7_230_150_825
Asteroid RKD,18 dec 2018,"
                        0,99€                    ",https://store.steampowered.com/app/871640/Asteroid_RKD/?snr=1_7_7_230_150_825
Au fil de l'eau,25 okt 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1085820/Au_fil_de_leau/?snr=1_7_7_230_150_825
Pokris,22 mrt 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1036780/Pokris/?snr=1_7_7_230_150_825
Haunted Dream House,27 nov 2017,"
                        4,99€                    ",https://store.steampowered.com/app/747130/Haunted_Dream_House/?snr=1_7_7_230_150_825
Come Back: Chapter 1,8 jul 2019,"
                        3,99€                    ",https://store.steampowered.com/app/1102510/Come_Back_Chapter_1/?snr=1_7_7_230_150_825
Teria,17 jan 2017,"
                        0,99€                    ",https://store.steampowered.com/app/557970/Teria/?snr=1_7_7_230_150_825
KUMO The Little Robot,2 dec 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1196190/KUMO_The_Little_Robot/?snr=1_7_7_230_150_825
Dusk Warlocks,10 jan 2020,"
                        3,99€                    ",https://store.steampowered.com/app/1210880/Dusk_Warlocks/?snr=1_7_7_230_150_825
Action Card Football,19 jan 2019,"
                        3,99€                    ",https://store.steampowered.com/app/848470/Action_Card_Football/?snr=1_7_7_230_150_825
VikingStory,16 dec 2020,"
                        3,49€                    ",https://store.steampowered.com/app/1487620/VikingStory/?snr=1_7_7_230_150_825
Zombie Hotel,19 mei 2018,"
                        2,39€                    ",https://store.steampowered.com/app/851570/Zombie_Hotel/?snr=1_7_7_230_150_825
7-minute HOP,9 nov 2018,"
                        0,79€                    ",https://store.steampowered.com/app/961210/7minute_HOP/?snr=1_7_7_230_150_825
Mystic RUS-files,14 mei 2019,"
                        3,29€                    ",https://store.steampowered.com/app/1060400/Mystic_RUSfiles/?snr=1_7_7_230_150_825
No Crossing,24 nov 2018,"
                        1,49€                    ",https://store.steampowered.com/app/975110/No_Crossing/?snr=1_7_7_230_150_825
Echoes World,31 okt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/889290/Echoes_World/?snr=1_7_7_230_150_825
Weaving,4 jun 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1086140/Weaving/?snr=1_7_7_230_150_825
Tales of Lazo,11 nov 2019,"
                        3,99€                    ",https://store.steampowered.com/app/1125340/Tales_of_Lazo/?snr=1_7_7_230_150_825
Dale Hardshovel HD,22 sep 2015,"
                        0,79€                    ",https://store.steampowered.com/app/370170/Dale_Hardshovel_HD/?snr=1_7_7_230_150_825
Angry Ball VR,5 dec 2018,"
                        3,99€                    ",https://store.steampowered.com/app/930970/Angry_Ball_VR/?snr=1_7_7_230_150_825
Color Knight,20 dec 2018,"
                        0,79€                    ",https://store.steampowered.com/app/985090/Color_Knight/?snr=1_7_7_230_150_825
Neo Angle,20 okt 2017,"
                        0,99€                    ",https://store.steampowered.com/app/693030/Neo_Angle/?snr=1_7_7_230_150_825
The Employee,28 mei 2020,"
                        3,99€                    ",https://store.steampowered.com/app/1283790/The_Employee/?snr=1_7_7_230_150_825
Half-Fly3,2 sep 2020,"
                        6,59€                    ",https://store.steampowered.com/app/1169940/HalfFly3/?snr=1_7_7_230_150_825
Slimey,27 sep 2020,"
                        3,99€                    ",https://store.steampowered.com/app/1216560/Slimey/?snr=1_7_7_230_150_825
